INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
GJ,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
HP,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
HR,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
JH,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
JK,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
KA,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
KL,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
LA,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
LD,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MH,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
ML,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MN,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MP,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MZ,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
NL,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
OD,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
PB,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
RJ,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
SK,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TN,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TR,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TS,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
UK,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
UP,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
WB,resid urban lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AN,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AP,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AR,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AS,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
BR,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
CG,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
CH,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DD,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DL,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DN,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
GA,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
GJ,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
HP,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
HR,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
JH,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
JK,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
KA,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
KL,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
LA,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
LD,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MH,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
ML,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MN,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MP,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MZ,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
NL,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
OD,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
PB,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
RJ,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
SK,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TN,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TR,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TS,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
UK,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
UP,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
WB,resid urban lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AN,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AP,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AR,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AS,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
BR,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
CG,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
CH,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DD,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DL,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DN,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
GA,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
GJ,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
HP,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
HR,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
JH,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
JK,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
KA,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
KL,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
LA,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
LD,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MH,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
ML,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MN,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MP,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MZ,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
NL,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
OD,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
PB,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
RJ,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
SK,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TN,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TR,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TS,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
UK,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
UP,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
WB,resid urban lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AN,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AP,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AR,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AS,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
BR,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
CG,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
CH,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DD,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DL,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
DN,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
GA,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
GJ,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
HP,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
HR,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
JH,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
JK,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
KA,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
KL,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
LA,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
LD,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MH,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
ML,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MN,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MP,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
MZ,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
NL,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
OD,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
PB,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
RJ,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
SK,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TN,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TR,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
TS,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
UK,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
UP,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
WB,resid rural lighting,electricity,hi-eff,share-weight,2010,2020,0,0,fixed
AN,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AP,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AR,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AS,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
BR,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
CG,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
CH,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DD,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DL,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
DN,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
GA,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
GJ,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
HP,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
HR,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
JH,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
JK,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
KA,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
KL,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
LA,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
LD,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MH,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
ML,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MN,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MP,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
MZ,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
NL,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
OD,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
PB,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
RJ,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
SK,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TN,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TR,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
TS,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
UK,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
UP,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
WB,resid rural lighting,electricity,hi-eff,share-weight,2015,2050,0,1,linear
AN,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AP,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AR,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
AS,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
BR,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
CG,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
CH,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DD,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DL,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
DN,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
GA,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
GJ,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
HP,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
HR,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
JH,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
JK,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
KA,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
KL,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
LA,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
LD,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MH,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
ML,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MN,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MP,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
MZ,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
NL,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
OD,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
PB,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
RJ,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
SK,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TN,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TR,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
TS,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
UK,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
UP,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
WB,resid rural lighting,electricity,hi-eff,share-weight,2045,2100,1,1,fixed
